2.012000000000000000e+03 6.000000000000000000e+00 2.720000000000000000e+02 1.246000000000000085e+01
2.018000000000000000e+03 6.000000000000000000e+00 2.900000000000000000e+02 1.119999999999999929e+01
2.016000000000000000e+03 4.000000000000000000e+00 1.010000000000000000e+02 1.586999999999999922e+01
2.018000000000000000e+03 3.000000000000000000e+00 1.090000000000000000e+02 2.253000000000000114e+01
2.016000000000000000e+03 4.000000000000000000e+00 1.180000000000000000e+02 1.755000000000000071e+01
2.012000000000000000e+03 4.000000000000000000e+00 1.970000000000000000e+02 1.467999999999999972e+01
2.011000000000000000e+03 4.000000000000000000e+00 1.150000000000000000e+02 1.338000000000000078e+01
2.016000000000000000e+03 6.000000000000000000e+00 2.920000000000000000e+02 1.135999999999999943e+01
2.011000000000000000e+03 6.000000000000000000e+00 2.680000000000000000e+02 1.044999999999999929e+01
2.016000000000000000e+03 6.000000000000000000e+00 3.000000000000000000e+02 1.175999999999999979e+01
2.017000000000000000e+03 8.000000000000000000e+00 4.250000000000000000e+02 9.029999999999999361e+00
2.015000000000000000e+03 4.000000000000000000e+00 1.880000000000000000e+02 2.892999999999999972e+01
2.011000000000000000e+03 4.000000000000000000e+00 6.000000000000000000e+01 1.916000000000000014e+01
2.018000000000000000e+03 6.000000000000000000e+00 4.010000000000000000e+02 1.233999999999999986e+01
2.013000000000000000e+03 4.000000000000000000e+00 2.350000000000000000e+02 1.318999999999999950e+01
2.016000000000000000e+03 6.000000000000000000e+00 3.060000000000000000e+02 1.249000000000000021e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.890000000000000000e+02 1.383999999999999986e+01
2.017000000000000000e+03 6.000000000000000000e+00 3.100000000000000000e+02 1.066999999999999993e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.600000000000000000e+02 1.739999999999999858e+01
2.012000000000000000e+03 8.000000000000000000e+00 4.500000000000000000e+02 8.339999999999999858e+00
2.011000000000000000e+03 4.000000000000000000e+00 1.800000000000000000e+02 1.456000000000000050e+01
2.017000000000000000e+03 6.000000000000000000e+00 3.260000000000000000e+02 1.542999999999999972e+01
2.017000000000000000e+03 6.000000000000000000e+00 4.200000000000000000e+02 1.255000000000000071e+01
2.017000000000000000e+03 4.000000000000000000e+00 2.520000000000000000e+02 1.233999999999999986e+01
2.016000000000000000e+03 6.000000000000000000e+00 3.760000000000000000e+02 1.857999999999999829e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.880000000000000000e+02 1.514000000000000057e+01
2.017000000000000000e+03 6.000000000000000000e+00 3.260000000000000000e+02 1.476999999999999957e+01
2.012000000000000000e+03 4.000000000000000000e+00 1.600000000000000000e+02 1.450999999999999979e+01
2.017000000000000000e+03 4.000000000000000000e+00 2.400000000000000000e+02 1.403999999999999915e+01
2.012000000000000000e+03 6.000000000000000000e+00 3.060000000000000000e+02 1.052999999999999936e+01
2.016000000000000000e+03 8.000000000000000000e+00 4.500000000000000000e+02 1.247000000000000064e+01
2.012000000000000000e+03 8.000000000000000000e+00 2.200000000000000000e+02 9.519999999999999574e+00
2.015000000000000000e+03 4.000000000000000000e+00 1.720000000000000000e+02 1.492999999999999972e+01
2.011000000000000000e+03 6.000000000000000000e+00 5.000000000000000000e+02 9.060000000000000497e+00
2.011000000000000000e+03 4.000000000000000000e+00 1.840000000000000000e+02 1.586999999999999922e+01
2.013000000000000000e+03 8.000000000000000000e+00 4.650000000000000000e+02 7.280000000000000249e+00
2.017000000000000000e+03 4.000000000000000000e+00 1.050000000000000000e+02 1.607999999999999829e+01
2.015000000000000000e+03 4.000000000000000000e+00 1.000000000000000000e+02 1.789000000000000057e+01
2.016000000000000000e+03 4.000000000000000000e+00 1.480000000000000000e+02 1.507000000000000028e+01
2.015000000000000000e+03 8.000000000000000000e+00 4.550000000000000000e+02 1.155000000000000071e+01
2.011000000000000000e+03 4.000000000000000000e+00 1.660000000000000000e+02 1.464000000000000057e+01
2.018000000000000000e+03 8.000000000000000000e+00 4.080000000000000000e+02 1.175000000000000000e+01
2.013000000000000000e+03 8.000000000000000000e+00 3.100000000000000000e+02 8.179999999999999716e+00
2.011000000000000000e+03 8.000000000000000000e+00 5.550000000000000000e+02 7.629999999999999893e+00
2.012000000000000000e+03 4.000000000000000000e+00 1.910000000000000000e+02 1.409999999999999964e+01
2.011000000000000000e+03 6.000000000000000000e+00 2.830000000000000000e+02 9.960000000000000853e+00
2.013000000000000000e+03 4.000000000000000000e+00 1.140000000000000000e+02 1.523000000000000043e+01
2.018000000000000000e+03 6.000000000000000000e+00 3.330000000000000000e+02 1.225999999999999979e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.020000000000000000e+02 1.511999999999999922e+01
2.013000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+01 2.614999999999999858e+01
2.013000000000000000e+03 8.000000000000000000e+00 4.020000000000000000e+02 1.024000000000000021e+01
2.018000000000000000e+03 6.000000000000000000e+00 3.670000000000000000e+02 1.271000000000000085e+01
2.011000000000000000e+03 4.000000000000000000e+00 1.380000000000000000e+02 1.219999999999999929e+01
2.015000000000000000e+03 4.000000000000000000e+00 1.500000000000000000e+02 1.682000000000000028e+01
2.018000000000000000e+03 8.000000000000000000e+00 4.550000000000000000e+02 9.480000000000000426e+00
2.012000000000000000e+03 4.000000000000000000e+00 1.500000000000000000e+02 1.414000000000000057e+01
2.015000000000000000e+03 6.000000000000000000e+00 2.560000000000000000e+02 1.248000000000000043e+01
2.014000000000000000e+03 6.000000000000000000e+00 3.100000000000000000e+02 1.202999999999999936e+01
2.012000000000000000e+03 4.000000000000000000e+00 1.850000000000000000e+02 1.403999999999999915e+01
2.015000000000000000e+03 4.000000000000000000e+00 1.180000000000000000e+02 1.664000000000000057e+01
2.013000000000000000e+03 4.000000000000000000e+00 1.840000000000000000e+02 1.538000000000000078e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.800000000000000000e+02 1.324000000000000021e+01
2.011000000000000000e+03 8.000000000000000000e+00 4.030000000000000000e+02 7.759999999999999787e+00
2.014000000000000000e+03 4.000000000000000000e+00 1.850000000000000000e+02 1.401999999999999957e+01
2.012000000000000000e+03 4.000000000000000000e+00 2.000000000000000000e+02 1.202999999999999936e+01
2.012000000000000000e+03 4.000000000000000000e+00 2.110000000000000000e+02 1.372000000000000064e+01
2.016000000000000000e+03 4.000000000000000000e+00 2.100000000000000000e+02 1.518999999999999950e+01
2.013000000000000000e+03 6.000000000000000000e+00 3.020000000000000000e+02 1.203999999999999915e+01
2.015000000000000000e+03 6.000000000000000000e+00 2.530000000000000000e+02 8.800000000000000711e+00
2.011000000000000000e+03 4.000000000000000000e+00 1.610000000000000000e+02 1.144999999999999929e+01
2.012000000000000000e+03 4.000000000000000000e+00 1.030000000000000000e+02 1.576999999999999957e+01
