2.015000000000000000e+03 8.000000000000000000e+00 5.600000000000000000e+02 8.800000000000000711e+00
2.014000000000000000e+03 4.000000000000000000e+00 1.720000000000000000e+02 1.459999999999999964e+01
2.013000000000000000e+03 4.000000000000000000e+00 1.180000000000000000e+02 1.440000000000000036e+01
2.011000000000000000e+03 4.000000000000000000e+00 1.540000000000000000e+02 9.900000000000000355e+00
2.014000000000000000e+03 8.000000000000000000e+00 3.900000000000000000e+02 7.299999999999999822e+00
2.011000000000000000e+03 6.000000000000000000e+00 2.400000000000000000e+02 1.149000000000000021e+01
2.017000000000000000e+03 6.000000000000000000e+00 3.400000000000000000e+02 8.800000000000000711e+00
2.016000000000000000e+03 6.000000000000000000e+00 3.650000000000000000e+02 7.750000000000000000e+00
2.011000000000000000e+03 6.000000000000000000e+00 3.060000000000000000e+02 8.259999999999999787e+00
2.016000000000000000e+03 6.000000000000000000e+00 2.850000000000000000e+02 7.080000000000000071e+00
2.016000000000000000e+03 6.000000000000000000e+00 3.650000000000000000e+02 7.780000000000000249e+00
2.016000000000000000e+03 8.000000000000000000e+00 3.600000000000000000e+02 8.500000000000000000e+00
2.011000000000000000e+03 6.000000000000000000e+00 3.290000000000000000e+02 7.700000000000000178e+00
2.014000000000000000e+03 4.000000000000000000e+00 1.400000000000000000e+02 1.113000000000000078e+01
2.014000000000000000e+03 8.000000000000000000e+00 5.560000000000000000e+02 6.469999999999999751e+00
2.014000000000000000e+03 4.000000000000000000e+00 1.080000000000000000e+02 1.423000000000000043e+01
2.014000000000000000e+03 4.000000000000000000e+00 1.350000000000000000e+02 1.471000000000000085e+01
2.016000000000000000e+03 4.000000000000000000e+00 2.110000000000000000e+02 1.266000000000000014e+01
2.016000000000000000e+03 4.000000000000000000e+00 2.110000000000000000e+02 1.350999999999999979e+01
2.018000000000000000e+03 4.000000000000000000e+00 1.210000000000000000e+02 1.409999999999999964e+01
2.017000000000000000e+03 4.000000000000000000e+00 1.880000000000000000e+02 1.419999999999999929e+01
